0.000000000000000000e+00,0.000000000000000000e+00
4.968750000000000000e+00,0.000000000000000000e+00
1.382986111111111249e+01,0.000000000000000000e+00
1.382986111111111249e+01,0.000000000000000000e+00
2.072569444444444642e+01,0.000000000000000000e+00
2.072569444444444642e+01,0.000000000000000000e+00
2.616319444444444642e+01,0.000000000000000000e+00
2.616319444444444642e+01,0.000000000000000000e+00
3.210069444444444997e+01,2.891999999999999571e-01
3.210069444444444997e+01,2.891999999999999571e-01
3.556250000000000711e+01,2.366000000000000103e+00
3.556250000000000711e+01,2.366000000000000103e+00
3.651388888888889284e+01,8.530000000000001137e+00
3.856597222222222854e+01,1.253200000000000003e+01
4.232638888888889284e+01,1.485519999999999996e+01
4.774305555555556424e+01,1.980600000000000094e+01
4.774305555555556424e+01,1.980600000000000094e+01
5.022916666666667851e+01,2.161950000000000216e+01
5.222916666666667851e+01,2.324629999999999797e+01
5.316666666666667851e+01,2.422830000000000084e+01
5.447916666666667851e+01,2.667069999999999652e+01
5.447916666666667851e+01,2.667069999999999652e+01
5.612152777777779278e+01,2.740509999999999735e+01
6.142708333333334281e+01,2.846029999999999660e+01
6.246875000000000711e+01,2.846029999999999660e+01
6.378819444444444997e+01,2.949299999999999500e+01
nan,nan
